x,y,Party
-82.24383631,28.61544071,REP
-82.5518996,28.44170496,DEM
-82.32017961,28.48755954,REP
-82.33803254,28.48244216,REP
-82.60785044,28.46369362,REP
-82.51633072,28.47142377,REP
-82.4474818,28.67201103,REP
-82.39854632,28.56194326,DEM
-82.46980973,28.43421465,REP
-82.57586609,28.5132087,REP
-82.18576852,28.51134492,DEM
-82.59293996,28.47454274,REP
-82.44582736,28.55148458,REP
-82.44394807,28.56788169,REP
-82.60902663,28.46095407,DEM
-82.49817843,28.53468083,REP
-82.50137594,28.67198699,REP
-82.40498143,28.56023835,REP
-82.48531059,28.52154023,DEM
-82.29377354,28.52354394,REP
-82.51906654,28.50890612,REP
-82.55062978,28.45105349,DEM
-82.45956414,28.49291019,REP
-82.5674113,28.47920437,DEM
-82.50391222,28.59050522,REP
-82.33385392,28.49342891,DEM
-82.52838551,28.65488517,REP
-82.42005488,28.48801527,DEM
-82.34531855,28.54105298,REP
-82.55627079,28.46069884,DEM
-82.28693454,28.49612565,REP
-82.57613536,28.51633593,REP
-82.55053531,28.67927148,REP
-82.6566391,28.53963222,REP
-82.51957424,28.55753174,DEM
-82.45265913,28.50232313,REP
-82.56302193,28.53771983,REP
-82.5181444,28.45197309,DEM
-82.60797672,28.51342265,DEM
-82.16549543,28.50511861,REP
-82.46621886,28.44111918,REP
-82.49839254,28.63524788,REP
-82.42253755,28.51991928,DEM
-82.40953662,28.43487496,DEM
-82.56345529,28.49926669,DEM
-82.51819679,28.49916718,REP
-82.53999783,28.49295592,DEM
-82.21063974,28.56827438,DEM
-82.61536264,28.4644015,REP
-82.48027372,28.52538247,DEM
-82.6654943,28.46001893,REP
-82.41835625,28.57557285,REP
-82.48576711,28.51552538,DEM
-82.53207404,28.59838126,REP
-82.59122023,28.5155278,REP
-82.38757065,28.48354787,REP
-82.40077799,28.58792154,REP
-82.56981806,28.50144332,REP
-82.53171137,28.45297868,REP
-82.5316254,28.49326145,DEM
-82.46255376,28.50990591,REP
-82.62617998,28.43979636,REP
-82.4093355,28.45487601,REP
-82.59805071,28.46903952,REP
-82.49375605,28.55878149,DEM
-82.25814747,28.46743586,REP
-82.32254277,28.51003893,REP
-82.60561363,28.46931289,DEM
-82.52606898,28.54571241,REP
-82.61017573,28.46984287,REP
-82.44260064,28.54633463,REP
-82.49338015,28.54239003,DEM
-82.6448212,28.56585708,REP
-82.60614357,28.4992761,DEM
-82.54009281,28.46473336,DEM
-82.33625704,28.56758416,REP
-82.48923518,28.49860911,REP
-82.58534081,28.47908048,DEM
-82.53712821,28.49661311,DEM
-82.53304346,28.57455172,REP
-82.47547906,28.52097868,DEM
-82.37385439,28.50046423,REP
-82.30858439,28.53558037,REP
-82.50340858,28.46182935,REP
-82.5832093,28.4727686,REP
-82.59268525,28.43815709,REP
-82.37084593,28.44458588,DEM
-82.58400352,28.49689676,REP
-82.55229608,28.44875517,DEM
-82.41096127,28.60857343,REP
-82.55798337,28.4495715,REP
-82.2289749,28.51912575,REP
-82.61439348,28.46719521,DEM
-82.60749925,28.4726632,REP
-82.51345446,28.50546997,DEM
-82.54306607,28.46940295,DEM
-82.49992651,28.47588092,REP
-82.58175329,28.45200802,REP
-82.34781145,28.44059871,DEM
-82.53403958,28.4901721,DEM
-82.55067875,28.69275541,REP
-82.45254093,28.50655256,REP
-82.36823005,28.55943156,REP
-82.58538152,28.52108065,DEM
-82.32744928,28.54457658,REP
-82.51779851,28.50199138,REP
-82.45431202,28.52060981,DEM
-82.50570132,28.51213321,REP
-82.5045613,28.44449794,REP
-82.38857027,28.66467764,REP
-82.57232519,28.46423124,DEM
-82.14269426,28.52384448,DEM
-82.52657061,28.45300902,DEM
-82.59911745,28.45927923,REP
-82.35887323,28.49555427,REP
-82.51078204,28.52875067,DEM
-82.56297764,28.54949925,REP
-82.45951075,28.48778266,DEM
-82.59769228,28.54890361,REP
-82.51180079,28.5140817,DEM
-82.55237508,28.48822466,REP
-82.59678104,28.46486678,REP
-82.60880202,28.60000904,REP
-82.63202464,28.44888302,REP
-82.49305807,28.43395691,REP
-82.15651055,28.50744053,DEM
-82.61817677,28.43611007,REP
-82.46392475,28.51816186,DEM
-82.4922903,28.55980527,DEM
-82.66455799,28.63846829,REP
-82.5016444,28.67864198,REP
-82.44896492,28.54230003,REP
-82.61472781,28.4723736,REP
-82.52025226,28.5054331,REP
-82.54266433,28.46115011,REP
-82.57182836,28.50826175,DEM
-82.58103267,28.4521226,DEM
-82.480099,28.53165143,REP
-82.51581175,28.62563793,DEM
-82.49892236,28.57819102,REP
-82.67803429,28.4438838,REP
-82.5836149,28.49570999,REP
-82.58144372,28.52092932,DEM
-82.49790636,28.55638277,REP
-82.51332602,28.50266915,DEM
-82.49808963,28.54004544,REP
-82.64991086,28.47251419,REP
-82.5318095,28.54145854,REP
-82.58923316,28.47441966,REP
-82.42782808,28.49600281,REP
-82.61497601,28.45121673,DEM
-82.15729327,28.5688753,REP
-82.40529206,28.58844324,REP
-82.63074336,28.43543583,REP
-82.61509856,28.44560285,DEM
-82.50183932,28.50139956,REP
-82.52301822,28.45740051,REP
-82.51117039,28.63752637,REP
-82.53597047,28.47144683,DEM
-82.62359373,28.44476263,DEM
-82.65820728,28.64549963,DEM
-82.46810531,28.53310788,REP
-82.54618837,28.61091518,REP
-82.60976099,28.46883574,REP
-82.11242978,28.54162712,DEM
-82.52472267,28.53670594,DEM
-82.42695079,28.46579354,REP
-82.53888024,28.63794556,DEM
-82.30409258,28.6142452,REP
-82.51248504,28.47038486,REP
-82.37504841,28.53529798,REP
-82.56776799,28.46961562,REP
-82.45947933,28.52520803,DEM
-82.62770384,28.48196252,DEM
-82.50028358,28.65312825,DEM
-82.49160657,28.43961551,REP
-82.55371635,28.51135247,DEM
-82.50422076,28.66790038,DEM
-82.5871574,28.46305551,DEM
-82.54964343,28.65654248,REP
-82.56622491,28.51450304,REP
-82.56783798,28.46823744,REP
-82.50035101,28.50168641,DEM
-82.48562024,28.66886652,REP
-82.6185207,28.46611908,REP
-82.58582231,28.43930392,REP
-82.45133554,28.5521411,REP
-82.51410625,28.54154241,REP
-82.59177161,28.4734474,REP
-82.58192909,28.44949234,REP
-82.49962122,28.54788424,DEM
-82.50550383,28.52442999,DEM
-82.60603777,28.43488846,DEM
-82.55485982,28.45576141,REP
-82.22951729,28.52265609,REP
-82.571326,28.49685937,REP
-82.4850509,28.55532781,REP
-82.43666022,28.44306518,DEM
-82.58796491,28.48200959,REP
-82.52948629,28.49327556,DEM
-82.43950764,28.43725804,DEM
-82.67759463,28.46499395,REP
-82.46590387,28.46208127,REP
-82.5095643,28.50177451,REP
-82.49956087,28.55211402,DEM
-82.50115047,28.5843377,REP
-82.62210067,28.44435817,REP
-82.5102729,28.47022106,DEM
-82.49326573,28.54728713,REP
-82.43384755,28.59217615,REP
-82.56705191,28.50826443,REP
-82.4497066,28.43608672,REP
-82.39289517,28.50049905,REP
-82.41705451,28.45001006,REP
-82.48943605,28.53786467,REP
-82.52190756,28.56709967,DEM
-82.52738359,28.46912139,DEM
-82.5366709,28.47719143,DEM
-82.58359734,28.49029942,REP
-82.50883562,28.51820744,REP
-82.49236208,28.53901563,REP
-82.53505011,28.53481873,DEM
-82.35355993,28.53987492,DEM
-82.53068422,28.54497788,REP
-82.48372902,28.45573125,REP
-82.53353632,28.44623362,DEM
-82.61328431,28.44466355,REP
-82.52272427,28.54051073,DEM
-82.51782178,28.62397137,DEM
-82.49607399,28.54822926,REP
-82.54878255,28.4739148,DEM
-82.43465187,28.53651957,REP
-82.49883617,28.54474846,REP
-82.60470696,28.58151474,REP
-82.51578482,28.49113489,REP
-82.47801433,28.52554204,DEM
-82.49182914,28.48177212,DEM
-82.59103955,28.49365642,DEM
-82.47919255,28.51806081,REP
-82.51136245,28.56256637,REP
-82.45384365,28.51687567,REP
-82.61040596,28.49140726,REP
-82.55473147,28.47437604,REP
-82.59333778,28.67661921,REP
-82.61693984,28.45056037,REP
-82.4421574,28.53825721,DEM
-82.30524001,28.53540482,DEM
-82.60103819,28.43865128,REP
-82.1461317,28.49711992,REP
-82.53963952,28.44534728,DEM
-82.40171032,28.56062715,REP
-82.5989319,28.54937808,REP
-82.51739311,28.56786211,REP
-82.1959557,28.54384136,REP
-82.08896324,28.5034418,REP
-82.55209852,28.43402964,REP
-82.54200258,28.49773868,DEM
-82.42570052,28.57374976,DEM
-82.50303024,28.51342308,REP
-82.45479695,28.4568286,REP
-82.49179065,28.47029068,REP
-82.43715252,28.46572099,REP
-82.59107121,28.44176389,REP
-82.1426697,28.50522407,REP
-82.40311747,28.5870832,REP
-82.41807753,28.52838926,REP
-82.54805442,28.49794375,REP
-82.49292841,28.53918175,DEM
-82.39151572,28.52381729,REP
-82.60418364,28.48788522,REP
-82.542899,28.50325286,REP
-82.45299387,28.50230266,REP
-82.56325568,28.51007366,REP
-82.38799687,28.44748333,REP
-82.48305173,28.55313498,REP
-82.61563211,28.44649902,REP
-82.49729243,28.51974213,DEM
-82.53269951,28.65016282,DEM
-82.38476228,28.45608199,DEM
-82.60194287,28.45658466,REP
-82.26806912,28.49145131,REP
-82.41264867,28.55401505,REP
-82.46366594,28.50028596,REP
-82.30935801,28.64357327,REP
-82.48351426,28.4893328,REP
-82.61457295,28.52212603,DEM
-82.59437385,28.44083887,REP
-82.55416273,28.47548338,REP
-82.56097162,28.45714587,DEM
-82.54862379,28.48160335,DEM
-82.53943479,28.54613361,REP
-82.18050153,28.5133378,REP
-82.68161459,28.49184807,REP
-82.56603926,28.48903799,DEM
-82.54735301,28.49231104,DEM
-82.60258764,28.46816895,REP
-82.5519504,28.47312843,DEM
-82.55179338,28.49215734,DEM
-82.41306371,28.513496,REP
-82.46138973,28.54083575,REP
-82.44812492,28.54736441,REP
-82.52949778,28.45959904,DEM
-82.47809909,28.49684119,REP
-82.61351736,28.46626043,REP
-82.58804388,28.47944185,REP
-82.6151477,28.49674863,REP
-82.47382789,28.45462676,REP
-82.56634641,28.44135918,DEM
-82.61760079,28.45506257,DEM
-82.58976127,28.45352161,REP
-82.63118831,28.50913626,REP
-82.60473969,28.43457006,REP
-82.53128491,28.47473677,REP
-82.54730378,28.44673245,DEM
-82.57771765,28.49382006,REP
-82.18227111,28.56224801,REP
-82.59092095,28.46261319,REP
-82.51296544,28.46003788,REP
-82.53921562,28.43551718,DEM
-82.55127275,28.50543096,DEM
-82.41701427,28.56365875,REP
-82.61690943,28.51072347,DEM
-82.50470593,28.47512068,DEM
-82.57064954,28.48344736,REP
-82.45111473,28.52505175,REP
-82.3685955,28.64001207,REP
-82.16492722,28.52373143,REP
-82.43339117,28.44121207,REP
-82.54573175,28.68269338,REP
-82.29912311,28.44670295,REP
-82.61451132,28.44894503,REP
-82.58292863,28.49974757,DEM
-82.25855029,28.52312722,REP
-82.61376933,28.43668236,REP
-82.50701415,28.53235006,REP
-82.50466527,28.53351083,REP
-82.5444785,28.60029485,REP
-82.49434483,28.51870141,DEM
-82.21514036,28.53862625,DEM
-82.56660099,28.50223719,DEM
-82.53635936,28.54744296,REP
-82.54173302,28.62869039,REP
-82.48790197,28.46690861,REP
-82.52047519,28.50218107,REP
-82.52557255,28.43962555,DEM
-82.52593097,28.43802083,REP
-82.54228707,28.4405797,DEM
-82.4281549,28.45109176,REP
-82.60124424,28.43549641,REP
-82.6018207,28.48022526,DEM
-82.52645904,28.46138382,REP
-82.52477227,28.49666038,REP
-82.52429145,28.47853623,DEM
-82.30502694,28.66586842,DEM
-82.50661914,28.47549429,REP
-82.1874433,28.50816968,DEM
-82.46447852,28.50788585,REP
-82.526524,28.60609913,REP
-82.56787252,28.48039976,REP
-82.45819543,28.46360318,REP
-82.50662378,28.49753444,REP
-82.49918461,28.51233259,REP
-82.49135928,28.52665569,REP
-82.38832746,28.46141743,DEM
-82.60020488,28.43910984,REP
-82.54156678,28.45900866,REP
-82.48070889,28.51506319,REP
-82.53317015,28.43486237,REP
-82.50809241,28.45758622,DEM
-82.51559131,28.45423752,DEM
-82.56831792,28.45784036,REP
-82.61479268,28.47932684,REP
-82.57734923,28.46106651,REP
-82.52682536,28.45118027,REP
-82.53944011,28.48435292,REP
-82.58794057,28.46038641,DEM
-82.20881068,28.56637492,REP
-82.60169638,28.67127354,REP
-82.52901495,28.63025987,REP
-82.49946391,28.49158449,DEM
-82.59202616,28.46352844,REP
-82.58444697,28.43892395,REP
-82.46251027,28.46020394,DEM
-82.56268039,28.46278284,REP
-82.5314714,28.45706483,DEM
-82.54519587,28.49128478,REP
-82.65241386,28.49253064,DEM
-82.60728513,28.48995046,REP
-82.31136047,28.62672466,DEM
-82.66483946,28.49879414,DEM
-82.53461376,28.46448061,DEM
-82.47636863,28.44986729,REP
-82.17862028,28.54932164,DEM
-82.63028913,28.54920632,REP
-82.50366344,28.55505643,DEM
-82.60622691,28.50861448,REP
-82.59867245,28.47391176,DEM
-82.50304423,28.47544841,DEM
-82.5926497,28.49646048,REP
-82.53383074,28.50117637,DEM
-82.38805688,28.56138876,REP
-82.44534528,28.44071167,DEM
-82.59118106,28.48039404,DEM
-82.64079898,28.54972198,REP
-82.59841494,28.62393317,REP
-82.50013372,28.68336365,DEM
-82.60209611,28.49688805,DEM
-82.48671655,28.66837315,REP
-82.61663637,28.4919781,REP
-82.64078578,28.51162359,REP
-82.54061795,28.56469608,REP
-82.56363089,28.50940752,DEM
-82.57907282,28.56832993,REP
-82.53045088,28.48674577,REP
-82.58905121,28.48152844,REP
-82.53204517,28.46254507,REP
-82.53119555,28.54239597,REP
-82.58023348,28.49860788,REP
-82.51019576,28.45666192,DEM
-82.50827038,28.48464589,REP
-82.56427679,28.46261302,DEM
-82.60078804,28.4360495,DEM
-82.45301023,28.54936485,DEM
-82.62584943,28.43588905,DEM
-82.41187161,28.44835146,REP
-82.53816015,28.47382834,DEM
-82.41975619,28.54793133,REP
-82.51827622,28.47028171,DEM
-82.29605612,28.60314701,REP
-82.52231551,28.47485851,REP
-82.60361708,28.50049276,DEM
-82.51742702,28.54062126,REP
-82.49864719,28.45766216,DEM
-82.51615583,28.49344274,DEM
-82.66121661,28.65878512,REP
-82.42732793,28.45173022,DEM
-82.52464017,28.49027835,REP
-82.59273015,28.49304164,DEM
-82.4601086,28.46554775,REP
-82.53779972,28.45650109,REP
-82.55897779,28.43747386,DEM
-82.36818954,28.6155272,REP
-82.4921585,28.4649554,REP
-82.61399341,28.47020164,DEM
-82.60378153,28.44754532,DEM
-82.42211849,28.54401166,DEM
-82.58192121,28.43437458,REP
-82.48342014,28.52043179,REP
-82.50352072,28.46816039,REP
-82.61346738,28.50548931,DEM
-82.53842519,28.61151709,DEM
-82.60664622,28.49895159,REP
-82.54056484,28.47431305,REP
-82.51138566,28.45913128,DEM
-82.47268115,28.46077933,REP
-82.5630082,28.51335796,REP
-82.61923393,28.52826378,REP
-82.15747052,28.52568576,DEM
-82.43940075,28.60175909,REP
-82.46742869,28.66363498,REP
-82.54912293,28.43384929,REP
-82.6708074,28.52500415,REP
-82.55656705,28.47930454,REP
-82.48861992,28.54511298,REP
-82.36166973,28.60642433,REP
-82.60157035,28.47510228,REP
-82.61878464,28.45450747,DEM
-82.4813101,28.54946652,REP
-82.42630282,28.5343801,REP
-82.52003195,28.46970026,REP
-82.56959293,28.45754585,DEM
-82.59715909,28.48126284,REP
-82.66221183,28.53880218,DEM
-82.49618856,28.4803658,DEM
-82.49077671,28.52146115,REP
-82.60737786,28.48054802,DEM
-82.4756965,28.45405424,DEM
-82.43356474,28.50968462,REP
-82.3916359,28.43565866,DEM
-82.46470529,28.50385035,DEM
-82.40863794,28.48924242,DEM
-82.5181985,28.50152718,REP
-82.38823356,28.44118007,DEM
-82.53083751,28.49906934,REP
-82.62239524,28.43965182,REP
-82.43297436,28.55414551,REP
-82.62091487,28.56256012,DEM
-82.58923254,28.5023913,REP
-82.22653068,28.56500228,REP
-82.40321364,28.64728662,REP
-82.51956644,28.4540336,DEM
-82.54637815,28.567896,REP
-82.37370334,28.47306433,REP
-82.4058002,28.56028727,REP
-82.50386766,28.46893647,REP
-82.56353762,28.45049569,REP
-82.539818,28.43757933,REP
-82.46393937,28.49858744,REP
-82.55445366,28.51157617,REP
-82.51736261,28.69152544,REP
-82.49839012,28.43779442,REP
-82.58038879,28.4341582,REP
-82.53875287,28.5001044,REP
-82.55536765,28.50433355,DEM
-82.4925979,28.49118362,REP
-82.55098121,28.44009928,REP
-82.46335758,28.53736232,REP
-82.53597975,28.49470771,REP
-82.22716352,28.52140015,REP
-82.52483565,28.4385072,REP
-82.6558073,28.49223787,REP
-82.60443039,28.4368332,DEM
-82.58190392,28.50762287,REP
-82.55046695,28.47292834,REP
-82.54926752,28.51828024,DEM
-82.56329957,28.44421206,REP
-82.43230649,28.49238692,DEM
-82.43109111,28.43524813,DEM
-82.38792839,28.4490031,REP
-82.58098488,28.44363283,REP
-82.50732161,28.52978145,REP
-82.61874446,28.60008226,REP
-82.60649046,28.46844572,REP
-82.61243476,28.43766191,REP
-82.4840402,28.5598195,REP
-82.57019523,28.44774922,REP
-82.53328439,28.48431143,REP
-82.57875265,28.5306433,REP
-82.53332484,28.46468085,REP
-82.43160813,28.48790737,DEM
-82.51631111,28.6211922,DEM
-82.48225883,28.45628737,DEM
-82.6149886,28.50458879,REP
-82.55139142,28.43985923,DEM
-82.51026456,28.51931269,DEM
-82.56228374,28.44573521,REP
-82.5152055,28.51012787,DEM
-82.55436728,28.52436637,DEM
-82.51966305,28.58850603,REP
-82.56246643,28.51082865,REP
-82.58116782,28.47386199,REP
-82.56516858,28.44373394,DEM
-82.49421447,28.44025729,REP
-82.55267378,28.4958606,DEM
-82.61358212,28.43570671,DEM
-82.60985754,28.44804939,DEM
-82.54415235,28.45292783,REP
-82.57322544,28.45924694,REP
-82.55550796,28.54471382,REP
-82.42603158,28.5042263,REP
-82.38897972,28.56146312,DEM
-82.53226045,28.47031295,REP
-82.43897912,28.48389537,REP
-82.47062411,28.47879585,DEM
-82.37854611,28.53577975,DEM
-82.28346139,28.50219557,REP
-82.37667791,28.50450778,DEM
-82.60922724,28.47415318,REP
-82.42842996,28.519869,DEM
-82.5465546,28.4928658,DEM
-82.57051603,28.50133851,REP
-82.49596167,28.67049402,DEM
-82.43529905,28.44657855,DEM
-82.37580986,28.44053504,DEM
-82.49463684,28.53657021,REP
-82.51634528,28.56588918,DEM
-82.35594696,28.52786672,DEM
-82.48861739,28.55975968,DEM
-82.53928974,28.46572836,REP
-82.46448914,28.52289482,REP
-82.62276326,28.61960547,REP
-82.60602426,28.44918073,REP
-82.53779539,28.48546496,REP
-82.5767663,28.4909777,REP
-82.44984819,28.59603428,REP
-82.41752319,28.55885107,REP
-82.12622118,28.53784483,REP
-82.22921825,28.56099828,DEM
-82.62645237,28.57482495,REP
-82.50398083,28.47524119,DEM
-82.57188975,28.45456685,REP
-82.53764816,28.46228911,REP
-82.31891167,28.6322868,REP
-82.50896401,28.47042136,DEM
-82.55269818,28.51559228,REP
-82.50302458,28.61461117,DEM
-82.57578248,28.47972823,REP
-82.55786158,28.45123201,REP
-82.39187984,28.53038893,REP
-82.35918284,28.47695866,REP
-82.50201129,28.46360556,REP
-82.59300116,28.462766,REP
-82.5635238,28.60706181,REP
-82.61087124,28.51465276,REP
-82.17070199,28.48671875,REP
-82.53697968,28.47907033,REP
-82.58631658,28.53337923,REP
-82.32291473,28.52431556,REP
-82.52446092,28.43934555,DEM
-82.58926799,28.5145098,DEM
-82.49358471,28.50605373,REP
-82.56960596,28.49302512,REP
-82.60829849,28.47221551,REP
-82.58731711,28.45097952,REP
-82.5403406,28.46168743,DEM
-82.50703284,28.57278088,REP
-82.48939522,28.51344231,REP
-82.62748171,28.49643578,REP
-82.55114365,28.51644631,DEM
-82.4066694,28.62952325,DEM
-82.59689099,28.46826589,REP
-82.20868444,28.53169303,REP
-82.55210077,28.46158044,REP
-82.52133978,28.43886408,DEM
-82.57209464,28.48273101,REP
-82.57699806,28.43610578,DEM
-82.50725871,28.65693436,DEM
-82.51128207,28.62300417,REP
-82.33446202,28.56513813,REP
-82.66445184,28.6728434,DEM
-82.61755106,28.64452519,DEM
-82.47420193,28.49285325,REP
-82.60689302,28.44353905,REP
-82.45783232,28.4746303,REP
-82.38936873,28.44340109,REP
-82.50719962,28.4973125,DEM
-82.36973597,28.54067352,DEM
-82.59264841,28.48576777,REP
-82.49102979,28.54800535,REP
-82.58913849,28.459449,REP
-82.56034122,28.51610852,REP
-82.54588563,28.44040666,REP
-82.58103753,28.49477702,REP
-82.54047284,28.4986248,DEM
-82.58579642,28.50204274,REP
-82.62370345,28.43829882,DEM
-82.51891246,28.54392952,DEM
-82.38240584,28.51566009,REP
-82.64646949,28.5067959,DEM
-82.58704013,28.4560492,REP
-82.54911797,28.51839789,REP
-82.55156313,28.60531747,DEM
-82.33319847,28.58084224,DEM
-82.54731035,28.65473619,REP
-82.66372432,28.45156845,REP
-82.51326812,28.49601712,REP
-82.58226493,28.47291245,REP
-82.59180513,28.44082206,REP
-82.53830249,28.45617964,REP
-82.4907865,28.54577085,DEM
-82.24409823,28.61947425,REP
-82.5528569,28.46687612,REP
-82.59707107,28.50626241,REP
-82.48678055,28.59459605,REP
-82.5570895,28.57106721,REP
-82.49924878,28.50619376,REP
-82.63623705,28.44070417,REP
-82.48810837,28.52741133,DEM
-82.61695217,28.51690896,REP
-82.52689111,28.46757465,REP
-82.09882672,28.52690817,REP
-82.46500808,28.49637724,DEM
-82.5327365,28.44420648,REP
-82.45756641,28.5469072,REP
-82.54616127,28.61517695,REP
-82.61514875,28.49826711,REP
-82.45717103,28.44716223,REP
-82.45581442,28.54274382,REP
-82.51876924,28.45292196,REP
-82.52747761,28.54354182,REP
-82.52134255,28.46776626,REP
-82.48539293,28.55998499,DEM
-82.55320675,28.55276922,REP
-82.5542824,28.51350944,DEM
-82.12435124,28.51819818,REP
-82.65351992,28.62332447,DEM
-82.39120925,28.46566435,REP
-82.53920554,28.45044039,REP
-82.43370447,28.47829567,REP
-82.46295782,28.43810661,REP
-82.49491153,28.55844967,DEM
-82.62175404,28.46359047,REP
-82.5325584,28.44831458,DEM
-82.61327546,28.46241209,DEM
-82.29304447,28.52205729,REP
-82.10772726,28.50866679,REP
-82.08550996,28.51235045,REP
-82.33577712,28.48508885,DEM
-82.65018189,28.68053975,REP
-82.31384121,28.57861821,REP
-82.53272489,28.46209993,REP
-82.54679982,28.66770812,REP
-82.50588082,28.45952975,REP
-82.56178864,28.50555754,REP
-82.53176252,28.47764955,REP
-82.32969353,28.6650199,REP
-82.49596418,28.55916663,REP
-82.41405759,28.47675423,REP
-82.41301226,28.4871413,REP
-82.17773323,28.48821254,REP
-82.53104402,28.43565652,REP
-82.44279406,28.53571485,DEM
-82.51165014,28.54518232,REP
-82.41068638,28.56015872,DEM
-82.49683599,28.56483569,REP
-82.58278727,28.50697418,DEM
-82.61078236,28.48878598,REP
-82.54878672,28.46961615,REP
-82.63086363,28.44847562,REP
-82.53746714,28.43760372,REP
-82.51874545,28.50510654,REP
-82.6339726,28.48280681,REP
-82.39729703,28.49907212,REP
-82.57492169,28.51516705,REP
-82.5860425,28.44703345,REP
-82.40187129,28.44144617,REP
-82.55092904,28.4816383,REP
-82.46677306,28.44821267,REP
-82.56192201,28.46605832,REP
-82.51299489,28.46857743,DEM
-82.58583154,28.50433273,REP
-82.55137468,28.43474153,DEM
-82.44955105,28.49514882,DEM
-82.53637395,28.4910735,DEM
-82.51291527,28.47063118,REP
-82.60314391,28.4361867,DEM
-82.47410205,28.44757673,DEM
-82.53478844,28.4976775,REP
-82.63303416,28.44312928,REP
-82.50988295,28.52048859,DEM
-82.43361105,28.54558771,REP
-82.51727838,28.54032172,REP
-82.50774036,28.55658609,REP
-82.52043306,28.54246693,REP
-82.59831599,28.43512014,REP
-82.46854516,28.64530714,REP
-82.47957556,28.52685282,REP
-82.52643361,28.49399649,REP
-82.59835143,28.46766417,DEM
-82.58138184,28.47417966,REP
-82.54749753,28.46876981,DEM
-82.51159039,28.53821085,DEM
-82.52605258,28.54282035,DEM
-82.60414423,28.47540087,REP
-82.52659682,28.49293399,REP
-82.58990892,28.47401199,REP
-82.41311829,28.51278804,DEM
-82.28136216,28.43510876,DEM
-82.49467024,28.56309587,REP
-82.59538691,28.48080368,DEM
-82.52053107,28.54203776,REP
-82.56613968,28.49263673,DEM
-82.51971716,28.49220215,REP
-82.51882071,28.54685815,REP
-82.4984305,28.46994041,DEM
-82.2444449,28.50682651,REP
-82.53436575,28.54599748,REP
-82.50899434,28.46330793,DEM
-82.52526435,28.478476,REP
-82.5250805,28.56124714,REP
-82.61459434,28.43826999,REP
-82.5919549,28.44059362,REP
-82.58842312,28.44378973,REP
-82.57438631,28.47063758,REP
-82.66641471,28.47629115,REP
-82.54729593,28.47317695,DEM
-82.20599493,28.49390318,DEM
-82.10083348,28.48985771,DEM
-82.3926587,28.49416855,REP
-82.59683006,28.47475412,REP
-82.52354097,28.48573476,REP
-82.54802493,28.4883879,REP
-82.45076975,28.4545872,REP
-82.5133487,28.5027937,DEM
-82.49529278,28.53457435,REP
-82.29084687,28.48202386,REP
-82.59895803,28.44892202,REP
-82.49485833,28.54624301,REP
-82.61498212,28.47154616,DEM
-82.30101938,28.44161164,REP
-82.58342031,28.4788475,REP
-82.59156157,28.47394026,REP
-82.50992804,28.51353038,DEM
-82.52898707,28.47571492,REP
-82.5681065,28.45126304,REP
-82.52015966,28.47174003,REP
-82.54085,28.57642662,DEM
-82.40508371,28.44351589,REP
-82.52315755,28.6897861,REP
-82.33656274,28.51736997,REP
-82.58575439,28.43635199,REP
-82.53462083,28.66478602,REP
-82.28891257,28.54866401,DEM
-82.55908838,28.52649374,REP
-82.6164002,28.45788671,DEM
-82.52665855,28.45318592,REP
-82.40818253,28.55413989,REP
-82.54159122,28.47997739,REP
-82.56206401,28.44988854,REP
-82.49898436,28.46937945,REP
-82.37344588,28.61249775,REP
-82.48429571,28.55265127,REP
-82.5778149,28.52272959,DEM
-82.53965357,28.48464986,REP
-82.47830867,28.52679131,REP
-82.47719226,28.47854278,REP
-82.44537411,28.6371625,REP
-82.55046949,28.47710688,DEM
-82.59569454,28.47100187,REP
-82.42929757,28.56353454,DEM
-82.1173673,28.52820174,DEM
-82.60276037,28.48344616,DEM
-82.38849005,28.46365327,REP
-82.58623262,28.43873542,REP
-82.47137712,28.528484,DEM
-82.51306162,28.5701671,DEM
-82.60129306,28.52405524,REP
-82.53719741,28.44881633,DEM
-82.40812284,28.45582356,REP
-82.59701125,28.46872235,REP
-82.4846153,28.43700131,DEM
-82.52541854,28.481032,REP
-82.50041279,28.68164351,DEM
-82.57348253,28.50310428,DEM
-82.54768128,28.55729526,REP
-82.57792416,28.50672934,DEM
-82.61486458,28.43743876,REP
-82.12136015,28.48036906,REP
-82.56824886,28.46444129,DEM
-82.49800497,28.48135255,REP
-82.14780655,28.53736093,REP
-82.5753043,28.48045099,REP
-82.58391621,28.45862262,REP
-82.3050656,28.60054932,REP
-82.25528289,28.47252497,REP
-82.57106808,28.52105054,DEM
-82.37787015,28.44084089,REP
-82.4187145,28.50601424,REP
-82.5522872,28.53115579,REP
-82.47369305,28.51442875,REP
-82.52940143,28.58236568,REP
-82.54287986,28.50005546,DEM
-82.55368121,28.44559229,REP
-82.21194654,28.57593236,REP
-82.50781095,28.44445087,REP
-82.58016014,28.50763401,REP
-82.55908504,28.48693855,REP
-82.44661657,28.53465908,DEM
-82.61000217,28.50734328,DEM
-82.56201089,28.54159426,REP
-82.51533608,28.44938212,REP
-82.53681707,28.50391555,REP
-82.54995633,28.48069047,REP
-82.5145006,28.51638668,REP
-82.55410898,28.50294027,REP
-82.37454918,28.53338899,REP
-82.39743344,28.51674009,DEM
